80,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
159,3,74,5,47,6,12,3,22,1,1,0,0,0,1,0,1,1,0,8080,74,2
149,3,60,5,50,1,9,0,26,1,1,0,1,0,1,0,1,1,0,8080,60,2
98,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
90,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
118,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
92,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
128,3,43,3,31,5,7,0,21,1,1,0,0,0,1,0,1,1,0,8080,43,2
93,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
331,3,243,13,172,32,30,3,24,1,1,0,1,0,1,0,1,1,0,8080,243,2
103,3,17,1,14,1,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,17,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
88,3,0,0,0,0,0,0,20,1,1,0,0,0,1,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,0,1,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,4,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
340,3,253,13,173,33,32,5,23,1,1,0,1,0,1,0,1,1,0,8080,253,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
92,3,0,0,0,0,0,0,24,1,1,0,0,1,0,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,1,0,0,1,0,0,8080,0,2
98,3,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
81,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
157,3,71,5,50,6,12,1,22,1,1,0,0,0,1,0,1,1,0,8080,71,2
148,3,58,5,45,4,9,0,26,1,1,0,1,0,1,0,1,1,0,8080,58,2
99,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
119,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
92,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
123,3,38,3,28,5,5,0,21,1,1,0,0,0,1,0,1,1,0,8080,38,2
93,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
326,3,238,13,169,34,32,1,24,1,1,0,1,0,1,0,1,1,0,8080,238,2
103,3,17,1,14,1,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,17,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
88,3,0,0,0,0,0,0,20,1,1,0,0,0,1,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,0,1,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,4,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
322,3,235,13,158,34,31,4,23,1,1,0,1,0,1,0,1,1,0,8080,235,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
92,3,0,0,0,0,0,0,24,1,1,0,0,1,0,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,1,0,0,1,0,0,8080,0,2
98,3,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
81,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
161,3,75,5,47,7,12,3,22,1,1,0,0,0,1,0,1,1,0,8080,75,2
150,3,60,5,45,6,9,0,26,1,1,0,1,0,1,0,1,1,0,8080,60,2
99,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
119,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
92,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
123,3,38,3,28,5,5,0,21,1,1,0,0,0,1,0,1,1,0,8080,38,2
93,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
325,3,237,13,158,38,32,3,24,1,1,0,1,0,1,0,1,1,0,8080,237,2
103,3,17,1,14,1,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,17,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
88,3,0,0,0,0,0,0,20,1,1,0,0,0,1,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,0,1,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,4,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
334,3,247,13,176,33,32,2,23,1,1,0,1,0,1,0,1,1,0,8080,247,2
91,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
91,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
87,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
87,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
87,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
93,3,0,0,0,0,0,0,24,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,21,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,3,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
82,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
154,3,67,5,46,6,12,1,22,1,1,0,0,0,1,0,1,1,0,8080,67,2
152,3,61,5,45,7,9,0,26,1,1,0,1,0,1,0,1,1,0,8080,61,2
100,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
92,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
120,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
93,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
129,3,43,3,31,5,7,0,21,1,1,0,0,0,1,0,1,1,0,8080,43,2
94,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
354,3,265,13,193,34,35,1,24,1,1,0,1,0,1,0,1,1,0,8080,265,2
104,3,17,1,14,1,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,17,2
92,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,20,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,21,1,1,0,0,0,1,0,1,0,0,8080,0,2
91,3,0,0,0,0,0,0,22,1,1,0,0,0,0,1,1,0,0,8080,0,2
101,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
101,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
