80,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
153,3,68,5,46,7,12,1,22,1,1,0,0,0,1,0,1,1,0,8080,68,2
152,3,63,5,48,3,9,1,26,1,1,0,1,0,1,0,1,1,0,8080,63,2
98,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
90,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
118,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
92,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
128,3,43,3,31,5,7,0,21,1,1,0,0,0,1,0,1,1,0,8080,43,2
93,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
320,3,232,13,150,37,30,5,24,1,1,0,1,0,1,0,1,1,0,8080,232,2
103,3,17,1,14,1,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,17,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
88,3,0,0,0,0,0,0,20,1,1,0,0,0,1,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,0,1,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,4,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
321,3,234,13,164,30,31,3,23,1,1,0,1,0,1,0,1,1,0,8080,234,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
92,3,0,0,0,0,0,0,24,1,1,0,0,1,0,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,1,0,0,1,0,0,8080,0,2
98,3,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
81,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
158,3,72,5,50,7,12,1,22,1,1,0,0,0,1,0,1,1,0,8080,72,2
156,3,66,5,47,7,9,1,26,1,1,0,1,0,1,0,1,1,0,8080,66,2
99,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
119,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
92,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
127,3,42,3,31,4,7,0,21,1,1,0,0,0,1,0,1,1,0,8080,42,2
93,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
319,3,231,13,162,33,30,2,24,1,1,0,1,0,1,0,1,1,0,8080,231,2
103,3,17,1,14,1,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,17,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
88,3,0,0,0,0,0,0,20,1,1,0,0,0,1,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,0,1,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,4,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
328,3,241,13,165,37,30,3,23,1,1,0,1,0,1,0,1,1,0,8080,241,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
86,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
92,3,0,0,0,0,0,0,24,1,1,0,0,1,0,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,1,0,0,1,0,0,8080,0,2
98,3,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
81,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
157,3,71,5,50,6,12,1,22,1,1,0,0,0,1,0,1,1,0,8080,71,2
149,3,59,5,49,1,9,0,26,1,1,0,1,0,1,0,1,1,0,8080,59,2
99,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
119,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
92,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
128,3,43,3,31,5,7,0,21,1,1,0,0,0,1,0,1,1,0,8080,43,2
93,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
328,3,240,13,164,34,30,4,24,1,1,0,1,0,1,0,1,1,0,8080,240,2
103,3,17,1,14,1,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,17,2
91,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
88,3,0,0,0,0,0,0,20,1,1,0,0,0,1,0,1,0,0,8080,0,2
89,3,0,0,0,0,0,0,21,1,1,0,0,0,1,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,0,1,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,4,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
100,4,0,0,0,0,0,0,31,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
363,3,276,13,194,34,33,5,23,1,1,0,1,0,1,0,1,1,0,8080,276,2
91,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
91,3,0,0,0,0,0,0,22,1,1,0,0,0,1,0,1,0,0,8080,0,2
87,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
87,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
87,3,0,0,0,0,0,0,17,2,1,0,0,1,0,0,1,0,0,8080,0,2
93,3,0,0,0,0,0,0,24,1,1,0,0,1,0,0,1,0,0,8080,0,2
90,3,0,0,0,0,0,0,21,1,1,0,0,1,0,0,1,0,0,8080,0,2
99,3,0,0,0,0,0,0,30,1,1,0,0,1,0,0,1,0,0,8080,0,2
82,2,0,0,0,0,0,0,14,1,1,0,0,0,1,0,1,0,0,8080,0,2
154,3,67,5,46,6,12,1,22,1,1,0,0,0,1,0,1,1,0,8080,67,2
150,3,59,5,49,1,9,0,26,1,1,0,1,0,1,0,1,1,0,8080,59,2
100,3,4,1,2,1,1,0,31,1,1,0,0,0,1,0,1,1,0,8080,4,2
92,3,0,0,0,0,0,0,23,1,1,0,0,0,1,0,1,0,0,8080,0,2
120,3,33,1,31,0,2,0,22,1,1,0,0,0,1,0,1,1,0,8080,33,2
93,3,0,0,0,0,0,0,24,1,1,0,0,0,1,0,1,0,0,8080,0,2
124,3,38,3,28,5,5,0,21,1,1,0,0,0,1,0,1,1,0,8080,38,2
94,3,0,0,0,0,0,0,25,1,1,0,0,0,1,0,1,0,0,8080,0,2
356,3,267,13,179,37,36,5,24,1,1,0,1,0,1,0,1,1,0,8080,267,2
